GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Barometric pressure (from vehicle)(psi),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine Load(%),Engine RPM(rpm),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 1(%),Fuel trim Bank 1 Sensor 2(%),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Mass Air Flow Rate(g/s),O2 Bank 1 Sensor 1 Voltage(V),O2 Bank 1 Sensor 2 Voltage(V),Relative Throttle Position(%),Throttle Position(Manifold)(%),Timing Advance(°),Voltage (Control Module)(V)
Fri Jul 24 19:04:34 GMT+05:00 2026,24-Jul-2026 19:04:34.602,74.2278259,31.47658369,28.639999389648438,3.7900924682617188,169.51763916015625,186.5,0.40588254,6.01166773,6.98464918,-0.0406906,42.35293961,14.06866059,41.5686264,0,86,100,2059,-,-2.34375,-,-4.6875,41,12.90835868,23.12999916,-,0.66500002,23.13725471,28.23529434,20.5,12.14999962
Fri Jul 24 19:04:35 GMT+05:00 2026,24-Jul-2026 19:04:35.601,74.22778711,31.47632415,28.530000686645508,3.7900924682617188,169.58050537109375,187.0,0.0215354,7.35463953,8.15085125,0.13811356,33.72549057,14.06866059,15.68627453,0,86,100,2059,-,-2.34375,-,-4.6875,41,12.90835868,23.12999916,-,0.66500002,7.84313726,28.23529434,20.5,12.14999962
Fri Jul 24 19:04:36 GMT+05:00 2026,24-Jul-2026 19:04:36.603,74.22773722,31.47606461,28.350000381469727,3.7900924682617188,167.9473876953125,188.0,-0.20817557,6.32632399,8.3446703,0.08665949,33.72549057,14.06866059,15.68627453,0,86,100,2059,-,-6.25,-,0,41,12.90835868,23.12999916,-,0.30500001,7.84313726,14.50980377,-5.5,12.125
Fri Jul 24 19:04:37 GMT+05:00 2026,24-Jul-2026 19:04:37.602,74.22769537,31.47581293,27.940000534057617,3.7900924682617188,167.60906982421875,188.3000030517578,-0.33888352,6.93559647,8.35424137,0.12636715,33.72549057,14.06866059,0,0,86,100,1950,-,-6.25,-,0,41,12.90835868,3.6400001,-,0.30500001,3.52941179,14.50980377,-5.5,12.125
Fri Jul 24 19:04:38 GMT+05:00 2026,24-Jul-2026 19:04:38.601,74.22765395,31.47557266,27.1299991607666,3.7900924682617188,168.66864013671875,188.39999389648438,-0.03948157,6.64965391,6.53360224,-0.03070295,33.72549057,14.06866059,0,0,86,18.03921509,1950,-,0,-,0,41,12.90835868,3.6400001,-,0.30500001,3.52941179,14.50980377,-5.5,12.77499962
Fri Jul 24 19:04:39 GMT+05:00 2026,24-Jul-2026 19:04:39.601,74.22761248,31.47533249,26.760000228881836,3.7900924682617188,168.85943603515625,188.1999969482422,-0.55184472,6.65443993,7.15962458,0.01697284,33.72549057,14.06866059,0,0,87,18.03921509,1932,-,0,-,0,41,12.90835868,15.55000019,-,0.30500001,10.5882349,14.50980377,-5.5,12.77499962
Fri Jul 24 19:04:40 GMT+05:00 2026,24-Jul-2026 19:04:40.602,74.22757935,31.475095,26.639999389648438,3.7900924682617188,170.1590576171875,188.10000610351562,-0.16031912,6.61136913,6.88893652,-0.00755244,33.72549057,14.06866059,0,0,87,94.11764526,1932,-,0,-,-3.125,41,12.90835868,15.55000019,-,0.81,10.5882349,21.56862831,26.5,12.14999962
Fri Jul 24 19:04:41 GMT+05:00 2026,24-Jul-2026 19:04:41.602,74.22754317,31.47485277,27.270000457763672,3.7900924682617188,171.1533203125,187.8000030517578,0.26679972,6.34307384,7.78445005,0.04296225,33.72549057,14.06866059,28.23529434,7.03125,87,94.11764526,1957,-,0,-,-3.125,41,9.28241523,15.55000019,-,0.81,11.76470566,21.56862831,26.5,12.14999962
Fri Jul 24 19:04:42 GMT+05:00 2026,24-Jul-2026 19:04:42.602,74.22749252,31.47461585,26.760000228881836,3.7900924682617188,171.1436767578125,187.89999389648438,0.57098728,5.15683174,6.32273483,-0.14725971,33.72549057,14.06866059,28.23529434,7.03125,87,94.11764526,1957,-,-3.90625,-,-3.90625,41,9.28241523,15.55000019,-,0.67500001,11.76470566,20,30.5,12.10000038
Fri Jul 24 19:04:43 GMT+05:00 2026,24-Jul-2026 19:04:43.601,74.22744928,31.47437827,27.110000610351562,3.7900924682617188,171.10919189453125,188.39999389648438,0.70259255,7.52931547,8.31954479,0.16504818,33.72549057,14.06866059,21.1764698,7.03125,87,94.11764526,1957,-,-3.90625,-,-3.90625,41,9.57249071,15.55000019,-,0.67500001,10.5882349,20,30.5,12.10000038
Fri Jul 24 19:04:44 GMT+05:00 2026,24-Jul-2026 19:04:44.602,74.22740643,31.47413253,27.510000228881836,9.935046195983887,170.76025390625,188.3000030517578,-1.5011971,6.79322338,7.51136923,0.06265622,33.72549057,14.06866059,21.1764698,0,87,61.17647171,1964,-,-6.25,-,-7.03125,41,9.57249071,15.55000019,-,0.70999998,10.5882349,19.2156868,30.5,12.10000038
Fri Jul 24 19:04:45 GMT+05:00 2026,24-Jul-2026 19:04:45.602,74.227374,31.47389406,27.25,9.935046195983887,171.19427490234375,188.10000610351562,-0.42981076,7.05553675,7.55444002,0.0736143,33.72549057,14.06866059,21.1764698,0,87,17.25490189,1959,-,0,-,-7.03125,41,4.78624535,15.55000019,-,0.70999998,4.70588255,19.2156868,30.5,12.10000038
Fri Jul 24 19:04:46 GMT+05:00 2026,24-Jul-2026 19:04:46.602,74.22732136,31.47363924,27.1200008392334,9.935046195983887,170.59747314453125,188.1999969482422,-0.80548394,7.31156874,8.37697315,0.15540797,33.72549057,14.06866059,21.1764698,0,87,17.25490189,1959,-,0,-,0,41,4.78624535,15.55000019,-,0,8.62745094,19.2156868,2.5,12.375
Fri Jul 24 19:04:47 GMT+05:00 2026,24-Jul-2026 19:04:47.602,74.22728511,31.4733952,26.90999984741211,10.169455528259277,170.264404296875,188.10000610351562,0.63918275,7.27089071,6.75733137,0.03293008,33.72549057,14.06866059,21.1764698,0,86,50.19607925,1950,-,0,-,0,41,4.78624535,15.55000019,-,0,8.62745094,19.2156868,30.5,12.375
Fri Jul 24 19:04:48 GMT+05:00 2026,24-Jul-2026 19:04:48.602,74.22723689,31.47316235,27.059999465942383,10.356266021728516,168.94122314453125,188.1999969482422,-0.63320071,7.50778008,8.28365326,0.16044909,33.72549057,14.06866059,0,0,86,50.19607925,1950,-,0,-,0,41,4.78624535,15.55000019,-,0,9.8039217,18.03921509,30.5,12.05000019
Fri Jul 24 19:04:49 GMT+05:00 2026,24-Jul-2026 19:04:49.602,74.22719981,31.47291868,27.079999923706055,10.387428283691406,169.3653564453125,188.10000610351562,0.28384858,6.80279493,6.47737074,-0.02303857,33.72549057,14.06866059,0,0,86,58.03921509,1950,-,-6.25,-,0,41,4.78624535,11.52999973,-,0,9.8039217,18.03921509,31.5,12.05000019
Fri Jul 24 19:04:50 GMT+05:00 2026,24-Jul-2026 19:04:50.602,74.22716473,31.47267745,27.110000610351562,10.389373779296875,169.16864013671875,188.0,-0.22492532,6.53958416,7.15962458,0.00771844,33.72549057,14.06866059,0,0,86,58.03921509,1950,-,-6.25,-,-5.46875,41,4.78624535,11.52999973,-,0.72000003,9.8039217,18.03921509,31.5,12.05000019
Fri Jul 24 19:04:51 GMT+05:00 2026,24-Jul-2026 19:04:51.602,74.22712234,31.47243755,27.18000030517578,10.402161598205566,168.7264404296875,187.89999389648438,0.36879379,6.15882635,6.56710196,-0.06247097,34.90196228,14.06866059,0,0,86,58.03921509,1969,-,-6.25,-,-5.46875,41,9.28241523,11.52999973,-,0.72000003,9.8039217,18.03921509,31.5,12.05000019
Fri Jul 24 19:04:52 GMT+05:00 2026,24-Jul-2026 19:04:52.601,74.22708698,31.47219822,27.239999771118164,10.398655891418457,168.84002685546875,187.8000030517578,0.95413804,6.75613451,8.09671402,0.09833938,34.90196228,14.06866059,0,0,86,58.03921509,1969,-,-6.25,-,-5.46875,41,9.28241523,11.52999973,-,0.63,9.8039217,18.03921509,31.5,12.05000019
Fri Jul 24 19:04:53 GMT+05:00 2026,24-Jul-2026 19:04:53.602,74.22704707,31.47195494,27.290000915527344,10.402165412902832,168.31719970703125,187.8000030517578,0.60927248,7.72582626,7.79162884,0.13923424,34.90196228,14.06866059,0,0,86,57.64706039,1978,-,-5.46875,-,-5.46875,41,9.28241523,11.52999973,-,0.63,9.8039217,18.03921509,31.5,12.05000019
Fri Jul 24 19:04:54 GMT+05:00 2026,24-Jul-2026 19:04:54.601,74.22701514,31.47170962,27.299999237060547,10.393500328063965,168.63714599609375,186.6999969482422,-0.89072824,6.44117928,6.6137619,-0.03554499,34.90196228,14.06866059,0,0,86,57.64706039,1978,-,-5.46875,-,-5.46875,41,9.28241523,11.52999973,-,0.625,9.8039217,18.03921509,31.5,12.02499962
Fri Jul 24 19:04:55 GMT+05:00 2026,24-Jul-2026 19:04:55.602,74.22698737,31.47146661,27.3799991607666,10.327109336853027,168.73388671875,185.10000610351562,-0.50638109,6.29880667,6.73100996,-0.03987503,34.90196228,14.06866059,0,0,86,57.64706039,1983,-,-5.46875,-,-5.46875,41,9.42745297,11.52999973,-,0.625,10.1960783,18.03921509,31.5,12.02499962
Fri Jul 24 19:04:56 GMT+05:00 2026,24-Jul-2026 19:04:56.601,74.22695481,31.47122275,27.399999618530273,10.254039764404297,167.65155029296875,182.8000030517578,0.20817557,7.46590567,8.24177837,0.15279192,31.37254906,14.06866059,0,0,86,57.64706039,1983,-,-5.46875,-,-5.46875,41,9.42745297,11.52999973,-,0.625,3.92156863,18.03921509,30.5,12
Fri Jul 24 19:04:57 GMT+05:00 2026,24-Jul-2026 19:04:57.602,74.22694871,31.47097686,27.229999542236328,10.0836181640625,167.9027099609375,181.1999969482422,0.07657032,5.79122877,6.64965391,-0.08209264,31.37254906,14.06866059,0,0,86,18.43137169,1949,-,0,-,-5.46875,41,2.90075476,11.52999973,-,0.625,3.92156863,18.03921509,30.5,12
Fri Jul 24 19:04:58 GMT+05:00 2026,24-Jul-2026 19:04:58.602,74.22694965,31.47074008,26.860000610351562,9.935046195983887,168.1744384765625,180.3000030517578,-0.92303133,6.64845753,9.01376247,0.16460758,31.37254906,14.06866059,0,0,86,18.43137169,1949,-,0,-,0,41,2.90075476,11.52999973,-,0,6.27450991,14.50980377,30.5,12.64999962
Fri Jul 24 19:04:59 GMT+05:00 2026,24-Jul-2026 19:04:59.603,74.22695298,31.47049887,26.479999542236328,9.935046195983887,168.6416015625,178.10000610351562,-1.08693969,7.09142923,7.71864748,0.03466004,31.37254906,14.06866059,0,0,86,32.54901886,1902,-,0.78125,-,0,41,2.90075476,6.34000015,-,0,6.27450991,14.50980377,30.5,12.64999962
Fri Jul 24 19:05:00 GMT+05:00 2026,24-Jul-2026 19:05:00.602,74.22697391,31.47026528,26.170000076293945,10.051543235778809,168.8739013671875,175.10000610351562,-2.12961221,7.3570323,6.86859751,0.06770521,31.37254906,14.06866059,13.33333302,-27.34375,86,32.54901886,1902,-,0.78125,-,0,41,2.90075476,6.34000015,-,0,12.94117641,14.50980377,27,12.14999962
Fri Jul 24 19:05:01 GMT+05:00 2026,24-Jul-2026 19:05:01.602,74.22701612,31.47003457,26.149999618530273,9.935046195983887,169.00531005859375,170.10000610351562,-0.64875406,7.14766026,7.03400135,0.04338676,31.37254906,14.06866059,13.33333302,-27.34375,86,73.72548676,1902,-,-5.46875,-,0,41,2.90075476,6.34000015,-,0,12.94117641,14.50980377,27,12.14999962
Fri Jul 24 19:05:02 GMT+05:00 2026,24-Jul-2026 19:05:02.602,74.22707433,31.46981088,26.200000762939453,9.935046195983887,168.0330810546875,167.0,-0.88713902,6.71306372,7.15603542,0.0232771,31.76470566,14.06866059,0,0,86,73.72548676,1902,-,-5.46875,-,-5.46875,41,2.90075476,6.34000015,-,0.73000002,7.84313726,14.50980377,25.5,12.14999962
Fri Jul 24 19:05:03 GMT+05:00 2026,24-Jul-2026 19:05:03.602,74.2271397,31.46958276,26.110000610351562,9.935046195983887,167.97119140625,165.0,-0.51355958,6.6006012,7.05792952,0.00545144,31.76470566,14.06866059,0,0,86,73.72548676,1883,-,0,-,-5.46875,41,5.22135857,6.34000015,-,0.73000002,7.84313726,14.50980377,-10.5,12.14999962
Fri Jul 24 19:05:04 GMT+05:00 2026,24-Jul-2026 19:05:04.601,74.22722145,31.46935953,25.889999389648438,9.935046195983887,168.54937744140625,162.39999389648438,-0.80069828,6.63888645,7.17278481,0.01862931,31.76470566,14.06866059,0,0,86,73.72548676,1883,-,0,-,0,41,5.22135857,6.34000015,-,0,7.84313726,14.50980377,-10.5,12.14999962
Fri Jul 24 19:05:05 GMT+05:00 2026,24-Jul-2026 19:05:05.601,74.2273153,31.46914226,25.43000030517578,9.935046195983887,169.11248779296875,159.8000030517578,-0.92662054,7.10578585,7.3785677,0.0674836,31.76470566,14.06866059,0,0,86,73.72548676,1883,-,0,-,0,41,5.22135857,6.34000015,-,0,7.84313726,14.50980377,-10.5,12.14999962
Fri Jul 24 19:05:06 GMT+05:00 2026,24-Jul-2026 19:05:06.602,74.22741513,31.46893856,24.979999542236328,9.935046195983887,169.439208984375,156.89999389648438,-0.86799639,6.35743046,7.89810944,0.0563063,31.76470566,14.06866059,0,0,86,73.72548676,1883,-,0,-,0,41,5.22135857,6.34000015,-,0,7.84313726,14.50980377,-10.5,12.14999962
Fri Jul 24 19:05:07 GMT+05:00 2026,24-Jul-2026 19:05:07.602,74.22751876,31.46874064,24.450000762939453,9.935046195983887,169.7974853515625,154.8000030517578,-0.22731815,5.40239525,9.24586678,0.11083585,31.76470566,14.06866059,0,0,86,73.72548676,1883,-,0,-,0,41,5.22135857,6.34000015,-,0,3.13725495,14.50980377,-10.5,12.14999962
Fri Jul 24 19:05:08 GMT+05:00 2026,24-Jul-2026 19:05:08.603,74.22762109,31.46856263,22.829999923706055,9.935046195983887,169.83050537109375,153.39999389648438,0.02392823,6.35862684,7.37378216,0.01153868,31.37254906,14.06866059,0,0,86,21.96078491,1883,-,0,-,0,41,5.22135857,3.3499999,-,0,3.13725495,14.50980377,-10.5,12.14999962
Fri Jul 24 19:05:09 GMT+05:00 2026,24-Jul-2026 19:05:09.602,74.22772642,31.46838867,21.389999389648438,9.935046195983887,169.75,152.39999389648438,-0.28145576,6.18275452,6.30957413,-0.08004713,31.37254906,14.06866059,0,0,86,21.96078491,1883,-,0,-,0,41,5.22135857,3.3499999,-,0,3.52941179,14.11764717,-13,13.77499962
Fri Jul 24 19:05:10 GMT+05:00 2026,24-Jul-2026 19:05:10.602,74.22782441,31.46822537,20.940000534057617,9.935046195983887,169.3394775390625,151.39999389648438,-0.5374878,6.58624411,7.17996359,0.01370353,31.37254906,14.06866059,0,0,86,27.05882263,1485,-,0,-,0,41,5.22135857,3.6400001,-,0,3.52941179,14.11764717,-13,13.77499962
Fri Jul 24 19:05:11 GMT+05:00 2026,24-Jul-2026 19:05:11.601,74.22793362,31.46806092,20.56999969482422,9.935046195983887,169.9256591796875,150.39999389648438,-0.0215354,7.30199718,7.52213717,0.08764666,31.37254906,14.06866059,0,0,86,27.05882263,1485,-,0,-,0,41,5.22135857,3.6400001,-,0,3.52941179,14.50980377,28,13.77499962
Fri Jul 24 19:05:12 GMT+05:00 2026,24-Jul-2026 19:05:12.601,74.22804041,31.46790234,20.139999389648438,9.935046195983887,170.03411865234375,149.39999389648438,0.28624141,6.78843784,8.08953476,0.09589547,31.37254906,14.06866059,0,0,86,27.05882263,1445,-,0,-,0,41,4.49616988,3.52999997,-,0,6.66666651,14.50980377,28,13.77499962
Fri Jul 24 19:05:13 GMT+05:00 2026,24-Jul-2026 19:05:13.601,74.22814776,31.46774563,19.860000610351562,9.935046195983887,170.77508544921875,148.89999389648438,0.285045,7.02921581,7.03639412,0.03326839,31.37254906,14.06866059,0,0,86,27.05882263,1445,-,-8.59375,-,-4.6875,41,4.49616988,3.52999997,-,0.78500003,6.66666651,14.50980377,38.5,12.94999981
Fri Jul 24 19:05:14 GMT+05:00 2026,24-Jul-2026 19:05:14.602,74.2282555,31.4675911,19.610000610351562,9.935046195983887,171.5684814453125,149.3000030517578,0.28265217,6.5443697,5.99970388,-0.07551026,31.37254906,14.06866059,0,0,86,94.50980377,1402,-,-8.59375,-,-4.6875,41,10.87783035,3.52999997,-,0.78500003,14.50980377,14.50980377,38.5,12.94999981
Fri Jul 24 19:05:15 GMT+05:00 2026,24-Jul-2026 19:05:15.602,74.22836204,31.46743209,19.59000015258789,9.935046195983887,172.129150390625,149.5,0.13639089,7.72223711,6.77168798,0.06606168,31.37254906,14.06866059,24.70588303,0,86,94.50980377,1402,-,-8.59375,-,-4.6875,42,10.87783035,3.52999997,-,0.78500003,14.50980377,20.3921566,23.5,12.5
Fri Jul 24 19:05:16 GMT+05:00 2026,24-Jul-2026 19:05:16.602,74.22846787,31.46727886,19.690000534057617,9.935046195983887,172.53692626953125,149.60000610351562,0.06819545,6.71186733,6.04397106,-0.06027091,31.37254906,14.06866059,24.70588303,0,86,94.50980377,1402,-,-8.59375,-,-4.6875,42,10.87783035,14.68000031,-,0.78500003,15.29411793,20.3921566,23.5,12.5
Fri Jul 24 19:05:17 GMT+05:00 2026,24-Jul-2026 19:05:17.602,74.22857615,31.46712275,19.799999237060547,9.935046195983887,173.74896240234375,149.5,0.22492532,6.70588541,7.16082096,0.01931554,31.37254906,14.06866059,24.70588303,0,86,94.50980377,1402,-,-2.34375,-,-2.34375,42,10.87783035,14.68000031,-,0.67500001,15.29411793,24.31372643,18.5,12.5
Fri Jul 24 19:05:18 GMT+05:00 2026,24-Jul-2026 19:05:18.602,74.22868148,31.46696359,19.950000762939453,9.935046195983887,174.3565673828125,149.39999389648438,0.00717847,6.90448952,7.3354969,0.04589134,39.2156868,14.06866059,30.19607925,0,86,94.50980377,1402,-,-2.34375,-,-2.34375,42,10.87783035,14.68000031,-,0.67500001,17.25490189,24.31372643,18.5,12.5
Fri Jul 24 19:05:19 GMT+05:00 2026,24-Jul-2026 19:05:19.601,74.22878538,31.4668069,20.09000015258789,9.935046195983887,175.21685791015625,149.5,0.05024927,6.76809883,6.54556656,-0.02120066,39.2156868,14.06866059,30.19607925,0,86,100,1455,-,-3.125,-,-2.34375,42,10.87783035,14.68000031,-,0.67500001,17.25490189,24.31372643,17,12.5
Fri Jul 24 19:05:20 GMT+05:00 2026,24-Jul-2026 19:05:20.601,74.22889257,31.46664051,20.25,9.935046195983887,176.4813232421875,149.39999389648438,0.1268196,6.792027,7.22303438,0.02976865,39.2156868,14.06866059,30.58823586,0,86,100,1455,-,-3.125,-,-3.125,42,10.87783035,14.68000031,-,0.66500002,11.37254906,24.31372643,17,12.10000038
Fri Jul 24 19:05:21 GMT+05:00 2026,24-Jul-2026 19:05:21.602,74.22900061,31.46648105,20.34000015258789,9.935046195983887,177.3114013671875,149.39999389648438,0.21415763,6.7142601,6.72981358,-0.011702,39.2156868,14.06866059,30.58823586,0,86,22.35294151,1450,-,0,-,-3.125,41,10.87783035,2.99000001,-,0.66500002,11.37254906,24.31372643,16.5,12.10000038
Fri Jul 24 19:05:22 GMT+05:00 2026,24-Jul-2026 19:05:22.602,74.2290995,31.46633275,20.059999465942383,9.935046195983887,177.126953125,149.1999969482422,-0.36879379,7.513762,7.43121004,0.09690875,39.2156868,14.06866059,7.45098019,-100,86,22.35294151,1450,-,0,-,-3.125,41,10.87783035,2.99000001,-,0.66500002,9.01960754,17.25490189,16.5,12.125
Fri Jul 24 19:05:23 GMT+05:00 2026,24-Jul-2026 19:05:23.602,74.22921436,31.46617174,19.979999542236328,9.935046195983887,177.81646728515625,149.10000610351562,0.68464637,6.05473852,5.49451923,-0.14463151,39.2156868,14.06866059,7.45098019,-100,87,33.33333206,1437,-,-4.6875,-,-3.125,41,8.4121888,8.06999969,-,0.66500002,9.01960754,17.25490189,16.5,12.125
Fri Jul 24 19:05:24 GMT+05:00 2026,24-Jul-2026 19:05:24.602,74.22931931,31.46601985,19.899999618530273,9.935046195983887,177.546875,149.0,-0.71455663,6.02961397,6.87099028,-0.04630381,39.2156868,14.06866059,0,0,87,33.33333206,1437,-,-4.6875,-,-3.125,41,8.4121888,8.06999969,-,0.66500002,9.01960754,14.11764717,-9,12.32499981
Fri Jul 24 19:05:25 GMT+05:00 2026,24-Jul-2026 19:05:25.602,74.22942274,31.46587319,19.540000915527344,9.935046195983887,177.4927978515625,148.89999389648438,-0.38195431,7.43001318,7.50060177,0.09591776,39.2156868,14.06866059,0,0,87,33.33333206,1376,-,-4.6875,-,-3.125,41,3.0457925,3.20000005,-,0.66500002,3.13725495,14.11764717,-9,12.32499981
Fri Jul 24 19:05:26 GMT+05:00 2026,24-Jul-2026 19:05:26.603,74.22952376,31.46572268,19.229999542236328,9.935046195983887,176.987548828125,149.10000610351562,0.18065812,6.78843784,6.99422073,0.01273817,39.2156868,14.06866059,0,0,87,33.33333206,1376,-,0,-,-3.125,41,3.0457925,3.20000005,-,0.66500002,3.13725495,14.11764717,-13,12.97500038
Fri Jul 24 19:05:27 GMT+05:00 2026,24-Jul-2026 19:05:27.602,74.22962519,31.46557578,18.989999771118164,9.935046195983887,176.93975830078125,149.5,-0.04546363,7.10458946,6.83629417,0.0240584,31.37254906,14.06866059,0,0,87,33.33333206,1582,-,0,-,-3.125,41,4.78624535,3.20000005,-,0.66500002,3.13725495,14.11764717,-13,12.97500038
Fri Jul 24 19:05:28 GMT+05:00 2026,24-Jul-2026 19:05:28.602,74.22972393,31.46542775,18.889999389648438,9.935046195983887,176.5394287109375,149.8000030517578,0.04307081,6.80399132,6.69631433,-0.00785446,31.37254906,14.06866059,0,0,87,33.33333206,1582,-,0,-,1.5625,41,4.78624535,3.20000005,-,0.23,3.13725495,19.6078434,-13,12.97500038
Fri Jul 24 19:05:29 GMT+05:00 2026,24-Jul-2026 19:05:29.602,74.22982263,31.46527663,19.139999389648438,9.935046195983887,176.47174072265625,151.10000610351562,0.83659059,6.94636393,6.80040216,0.01358831,31.37254906,14.06866059,0,0,88,33.33333206,1507,-,-1.5625,-,1.5625,41,10.58775487,13.96000004,-,0.23,11.37254906,19.6078434,-13,12.97500038
Fri Jul 24 19:05:30 GMT+05:00 2026,24-Jul-2026 19:05:30.602,74.22991663,31.4651202,19.489999771118164,9.935046195983887,176.611083984375,153.3000030517578,1.17786694,7.69950485,8.36141968,0.18386191,31.37254906,14.06866059,30.98039246,0.78125,88,33.33333206,1507,-,-1.5625,-,-1.5625,41,10.58775487,13.96000004,-,0.70499998,16.07843208,19.6078434,-13,12.25
Fri Jul 24 19:05:31 GMT+05:00 2026,24-Jul-2026 19:05:31.600,74.23000558,31.46495354,20.010000228881836,9.935046195983887,176.697021484375,156.39999389648438,-0.00239282,6.73699236,7.21107006,0.02495974,38.4313736,14.06866059,30.98039246,0.78125,88,100,1457,-,-1.5625,-,-1.5625,41,10.58775487,15.44999981,-,0.70499998,16.07843208,19.6078434,-13,12.25
Fri Jul 24 19:05:32 GMT+05:00 2026,24-Jul-2026 19:05:32.601,74.23008966,31.46478228,20.540000915527344,9.935046195983887,176.31317138671875,157.6999969482422,0.80069828,5.92791891,4.4171505,-0.22300851,38.4313736,14.06866059,30.98039246,0.78125,88,100,1457,-,-3.125,-,-1.5625,41,10.58775487,15.44999981,-,0.70499998,16.07843208,19.6078434,-13,12.25
Fri Jul 24 19:05:33 GMT+05:00 2026,24-Jul-2026 19:05:33.601,74.23017389,31.46460112,20.81999969482422,9.935046195983887,175.6505126953125,158.1999969482422,0.81864446,7.20867729,7.39651394,0.07513422,38.4313736,14.06866059,30.98039246,0.78125,88,100,1457,-,-3.125,-,-1.5625,41,10.58775487,15.44999981,-,0.70499998,16.07843208,19.6078434,-13,12.25
Fri Jul 24 19:05:34 GMT+05:00 2026,24-Jul-2026 19:05:34.602,74.23026078,31.46442572,21.020000457763672,9.935046195983887,176.05419921875,158.8000030517578,0.4848457,6.82552671,6.2748785,-0.03459501,38.4313736,14.06866059,30.98039246,0.78125,88,100,1457,-,-3.125,-,-1.5625,41,10.58775487,15.44999981,-,0.70499998,16.07843208,19.6078434,-13,12.25
Fri Jul 24 19:05:35 GMT+05:00 2026,24-Jul-2026 19:05:35.602,74.23034098,31.46424862,21.260000228881836,9.935046195983887,175.63690185546875,159.0,-0.32213375,6.46301413,6.84586573,-0.02073485,38.4313736,14.06866059,30.98039246,0.78125,88,100,1457,-,-3.125,-,-3.125,41,10.58775487,15.44999981,-,0.66500002,16.07843208,21.1764698,23.5,12.125
Fri Jul 24 19:05:36 GMT+05:00 2026,24-Jul-2026 19:05:36.602,74.23042683,31.46407119,21.3799991607666,9.935046195983887,175.841796875,157.1999969482422,-0.72652078,7.11416101,6.73100996,0.0200879,38.4313736,14.06866059,29.01960754,0.78125,88,100,1457,-,-3.125,-,-3.125,41,10.58775487,14.86999989,-,0.66500002,13.72549057,21.1764698,23.5,12.125
Fri Jul 24 19:05:37 GMT+05:00 2026,24-Jul-2026 19:05:37.602,74.2305249,31.46389894,21.510000228881836,9.935046195983887,176.0576171875,155.1999969482422,-0.41784665,7.26131964,6.2617178,-0.00266981,38.4313736,14.06866059,29.01960754,0.78125,88,100,1457,-,-3.125,-,-3.125,41,10.58775487,14.86999989,-,0.66500002,13.72549057,21.1764698,21,12.17500019
Fri Jul 24 19:05:38 GMT+05:00 2026,24-Jul-2026 19:05:38.601,74.23062691,31.46372169,21.579999923706055,9.935046195983887,176.726318359375,152.6999969482422,-0.27517462,7.05673313,6.75733137,0.01534927,38.4313736,14.06866059,29.01960754,0.78125,88,100,1556,-,-3.125,-,-3.125,41,12.32820773,14.86999989,-,0.66500002,16.07843208,21.1764698,21,12.17500019
Fri Jul 24 19:05:39 GMT+05:00 2026,24-Jul-2026 19:05:39.601,74.23074057,31.46354538,21.579999923706055,9.935046195983887,177.029296875,149.5,-0.84885383,6.71067095,6.95354271,0.00786787,38.4313736,14.06866059,29.01960754,0.78125,88,100,1556,-,-3.125,-,-3.90625,41,12.32820773,14.86999989,-,0.65499997,16.07843208,23.52941132,21,12.07499981
Fri Jul 24 19:05:40 GMT+05:00 2026,24-Jul-2026 19:05:40.601,74.23086048,31.46338203,21.579999923706055,9.935046195983887,177.6025390625,147.1999969482422,-0.5697909,7.18594551,6.86979389,0.03405982,39.2156868,14.06866059,29.01960754,0,88,100,1556,-,-3.125,-,-3.90625,41,12.61828321,14.86999989,-,0.65499997,17.25490189,23.52941132,21,12.07499981
Fri Jul 24 19:05:41 GMT+05:00 2026,24-Jul-2026 19:05:41.601,74.23098997,31.46322139,21.639999389648438,9.935046195983887,178.03070068359375,145.0,-0.11006984,7.29122972,7.26251602,0.06809896,39.2156868,14.06866059,29.01960754,0,88,100,1556,-,-3.125,-,-3.125,41,12.61828321,14.86999989,-,0.65499997,17.25490189,24.31372643,20,12.07499981
Fri Jul 24 19:05:42 GMT+05:00 2026,24-Jul-2026 19:05:42.601,74.23112619,31.46306037,21.780000686645508,3.7900924682617188,178.27008056640625,143.5,-0.50039905,7.14885664,8.17717266,0.12736148,39.2156868,14.06866059,32.15686417,0,88,100,1556,-,-3.125,-,-3.125,41,9.86256618,8.60999966,-,0.65499997,17.25490189,24.31372643,20,12.07499981
Fri Jul 24 19:05:43 GMT+05:00 2026,24-Jul-2026 19:05:43.601,74.23126441,31.46290353,21.889999389648438,3.7900924682617188,178.55035400390625,142.3000030517578,0.42861435,4.80389071,3.39720988,-0.37964106,39.2156868,14.06866059,32.15686417,0,88,21.56862831,1555,-,-7.8125,-,-3.125,41,9.86256618,8.60999966,-,0.65499997,17.25490189,20,17.5,12.14999962
